symbol,series,date,time,orno,bors,vd,vo,lp,mkt
XXX,EQ,7-Apr-06,14:38:29,200604078224838.00,B,5,5,,Y
XXX,EQ,7-Apr-06,14:38:31,200604071265229.00,S,1,1,3100,N
XXX,EQ,7-Apr-06,14:38:31,200604074676833.00,S,10,100,3149.95,N
XXX,EQ,7-Apr-06,14:38:32,200604071265296.00,S,200,200,3155,N
XXX,EQ,7-Apr-06,14:38:32,200604078225114.00,B,100,100,3120,N
XXX,EQ,7-Apr-06,14:38:34,200604071265459.00,B,100,100,3110.1,N
XXX,EQ,7-Apr-06,14:38:35,200604074672448.00,S,1,1,3125,N
XXX,EQ,7-Apr-06,14:38:36,200604071259792.00,S,145,145,3130,N
XXX,EQ,7-Apr-06,14:38:36,200604071265567.00,B,50,50,3117,N
XXX,EQ,7-Apr-06,14:38:37,200604074681199.00,B,12,12,3120,N
XXX,EQ,7-Apr-06,14:38:38,200604078225114.00,B,100,100,3120,N
XXX,EQ,7-Apr-06,14:38:39,200604074681347.00,B,30,30,3120,N
XXX,EQ,7-Apr-06,14:38:40,200604071265862.00,B,5,5,3116,N
XXX,EQ,7-Apr-06,14:38:41,200604071265918.00,B,110,110,3115.05,N
XXX,EQ,7-Apr-06,14:38:41,200604074681525.00,S,31,31,3110,N
XXX,EQ,7-Apr-06,14:38:42,200604071265459.00,B,100,100,3110.1,N
XXX,EQ,7-Apr-06,14:38:42,200604078225900.00,B,100,100,3112,N
XXX,EQ,7-Apr-06,14:38:43,200604071262993.00,S,10,10,3132,N
XXX,EQ,7-Apr-06,14:38:43,200604078217190.00,S,59,500,3120,N
XXX,EQ,7-Apr-06,14:38:44,200604078226038.00,S,400,400,3149.9,N
XXX,EQ,7-Apr-06,14:38:45,200604074206936.00,S,50,50,3225,N
XXX,EQ,7-Apr-06,14:38:46,200604071266208.00,B,10,10,3120,N
XXX,EQ,7-Apr-06,14:38:46,200604074339464.00,B,200,200,3090,N
XXX,EQ,7-Apr-06,14:38:48,200604071266349.00,B,30,30,3120,N
XXX,EQ,7-Apr-06,14:38:48,200604074682026.00,B,20,200,3106.05,N
XXX,EQ,7-Apr-06,14:38:50,200604078226531.00,B,1,1,3120,N
XXX,EQ,7-Apr-06,14:38:53,200604071265918.00,B,110,110,3115.05,N
XXX,EQ,7-Apr-06,14:38:54,200604078093175.00,S,100,100,3100,N
XXX,EQ,7-Apr-06,14:38:55,200604071266859.00,B,200,200,3120,N
XXX,EQ,7-Apr-06,14:38:55,200604074682575.00,S,190,190,3199,N
XXX,EQ,7-Apr-06,14:38:56,200604071265862.00,B,5,5,3118,N
XXX,EQ,7-Apr-06,14:39:06,200604074682026.00,B,10,100,3117.05,N
XXX,EQ,7-Apr-06,14:39:07,200604071267767.00,B,1,1,3115,N
XXX,EQ,7-Apr-06,14:39:09,200604071259186.00,S,50,200,3148.8,N
XXX,EQ,7-Apr-06,14:39:10,200604071262706.00,S,20,20,3117,N
XXX,EQ,7-Apr-06,14:39:13,200604071268125.00,S,1,1,3180,N
XXX,EQ,7-Apr-06,14:39:13,200604078228263.00,B,20,200,3120.05,N
XXX,EQ,7-Apr-06,14:39:16,200604074684109.00,S,3,3,,Y
XXX,EQ,7-Apr-06,14:39:22,200604074678586.00,S,50,50,3132.95,N
XXX,EQ,7-Apr-06,14:39:22,200604078228878.00,S,4,4,,Y
XXX,EQ,7-Apr-06,14:39:23,200604078229000.00,B,10,10,3120,N
XXX,EQ,7-Apr-06,14:39:25,200604074684778.00,B,25,25,,Y
XXX,EQ,7-Apr-06,14:39:26,200604071269049.00,B,5,5,3120,N
XXX,EQ,7-Apr-06,14:39:28,200604078229327.00,S,18,18,3117,N
XXX,EQ,7-Apr-06,14:39:35,200604071269628.00,S,1,1,3117.05,N
XXX,EQ,7-Apr-06,14:39:37,200604078229985.00,B,200,200,3120,N
XXX,EQ,7-Apr-06,14:39:40,200604071265296.00,S,200,200,3152,N
XXX,EQ,7-Apr-06,14:39:40,200604078229985.00,B,20,192,3120.1,N
XXX,EQ,7-Apr-06,14:39:42,200604078230361.00,B,10,10,3120,N
XXX,EQ,7-Apr-06,14:39:46,200604071270364.00,B,20,20,3090,N
XXX,EQ,7-Apr-06,14:39:49,200604071270593.00,B,2,2,3125,N
XXX,EQ,7-Apr-06,14:39:51,200604078133730.00,B,10,10,3110,N
XXX,EQ,7-Apr-06,14:39:55,200604071270978.00,B,66,66,3120.15,N
XXX,EQ,7-Apr-06,14:39:56,200604074686929.00,S,1,1,3132.95,N
XXX,EQ,7-Apr-06,14:39:56,200604078220049.00,S,55,500,3120,N
XXX,EQ,7-Apr-06,14:40:02,200604071262612.00,S,50,50,3133.05,N
XXX,EQ,7-Apr-06,14:40:03,200604077070181.00,S,5,5,3150,N
XXX,EQ,7-Apr-06,14:40:03,200604078231934.00,B,1,1,2990,N
XXX,EQ,7-Apr-06,14:40:04,200604074687493.00,S,25,25,3200,N
XXX,EQ,7-Apr-06,14:40:05,200604074687580.00,S,20,20,3140,N
XXX,EQ,7-Apr-06,14:40:06,200604074687702.00,S,1,1,3120,N
XXX,EQ,7-Apr-06,14:40:07,200604071271768.00,S,9,9,3145,N
XXX,EQ,7-Apr-06,14:40:09,200604078149848.00,B,1,1,3100,N
XXX,EQ,7-Apr-06,14:40:09,200604078217150.00,S,44,44,3132,N
XXX,EQ,7-Apr-06,14:40:10,200604071271961.00,S,400,400,3130,N
XXX,EQ,7-Apr-06,14:40:14,200604074669051.00,S,50,50,3148.85,N
XXX,EQ,7-Apr-06,14:40:14,200604074678586.00,S,50,50,3132.95,N
XXX,EQ,7-Apr-06,14:40:14,200604074687702.00,S,1,1,3115,N
XXX,EQ,7-Apr-06,14:40:15,200604074682026.00,B,10,100,3117.05,N
XXX,EQ,7-Apr-06,14:40:16,200604074686929.00,S,1,1,3132.95,N
XXX,EQ,7-Apr-06,14:40:16,200604074688362.00,B,5,5,3120,N
XXX,EQ,7-Apr-06,14:40:21,200604074688733.00,S,2,2,3170,N
XXX,EQ,7-Apr-06,14:40:23,200604071272884.00,S,5,5,3136,N
XXX,EQ,7-Apr-06,14:40:23,200604078233373.00,S,5,5,3120,N
XXX,EQ,7-Apr-06,14:40:24,200604071272900.00,B,1,1,3115,N
XXX,EQ,7-Apr-06,14:40:30,200604074689313.00,S,10,102,3139.95,N
XXX,EQ,7-Apr-06,14:40:35,200604077992003.00,S,5,5,3115,N
XXX,EQ,7-Apr-06,14:40:36,200604071273635.00,B,5,10,3115.1,N
XXX,EQ,7-Apr-06,14:40:37,200604078234337.00,B,3,3,3000,N
XXX,EQ,7-Apr-06,14:40:38,200604078089331.00,B,50,50,3106,N
XXX,EQ,7-Apr-06,14:40:40,200604074689969.00,B,1,1,3005,N
XXX,EQ,7-Apr-06,14:40:41,200604078084341.00,B,1,1,3105.15,N
XXX,EQ,7-Apr-06,14:40:44,200604074689313.00,S,10,102,3129.95,N
XXX,EQ,7-Apr-06,14:40:44,200604078083197.00,B,25,25,2985,N
XXX,EQ,7-Apr-06,14:40:50,200604078226038.00,S,400,400,3159.9,N
XXX,EQ,7-Apr-06,14:40:53,200604071274665.00,B,50,50,3117.2,N
XXX,EQ,7-Apr-06,14:40:54,200604074690797.00,B,300,300,3120,N
XXX,EQ,7-Apr-06,14:40:54,200604078235454.00,B,10,10,3000,N
XXX,EQ,7-Apr-06,14:40:55,200604071274665.00,B,5,50,3117.2,N
XXX,EQ,7-Apr-06,14:40:56,200604071271961.00,S,40,400,3130,N
XXX,EQ,7-Apr-06,14:40:56,200604071274841.00,S,1,1,3120,N
XXX,EQ,7-Apr-06,14:40:56,200604074690937.00,B,1,1,3115,N
XXX,EQ,7-Apr-06,14:40:58,200604078235693.00,B,10,10,3110,N
XXX,EQ,7-Apr-06,14:41:01,200604071275104.00,B,1,1,3120,N
XXX,EQ,7-Apr-06,14:41:01,200604074689313.00,S,10,92,3129.95,N
XXX,EQ,7-Apr-06,14:41:01,200604078235883.00,S,1,1,3133.05,N
XXX,EQ,7-Apr-06,14:41:02,200604071271961.00,S,40,400,3129.85,N
XXX,EQ,7-Apr-06,14:41:02,200604071274665.00,B,5,50,3120.05,N
XXX,EQ,7-Apr-06,14:41:02,200604071275195.00,S,2,2,,Y
XXX,EQ,7-Apr-06,14:41:12,200604078236587.00,B,9,9,,Y
XXX,EQ,7-Apr-06,14:41:14,200604071275989.00,B,10,10,3115,N
XXX,EQ,7-Apr-06,14:41:16,200604074687580.00,S,20,20,3118,N
XXX,EQ,7-Apr-06,14:41:21,200604078226038.00,S,200,200,3159.9,N
XXX,EQ,7-Apr-06,14:41:22,200604074464735.00,S,5,5,3129,N
XXX,EQ,7-Apr-06,14:41:26,200604074464735.00,S,5,5,3129.5,N
XXX,EQ,7-Apr-06,14:41:29,200604071275989.00,B,10,10,3120,N
XXX,EQ,7-Apr-06,14:41:32,200604071277013.00,B,1,1,3142,N
XXX,EQ,7-Apr-06,14:41:32,200604074689313.00,S,10,92,3135.95,N
XXX,EQ,7-Apr-06,14:41:32,200604078226038.00,S,50,50,3159.9,N
XXX,EQ,7-Apr-06,14:41:34,200604071271961.00,S,40,400,3129.85,N
XXX,EQ,7-Apr-06,14:41:34,200604071277139.00,S,1,1,3140.05,N
XXX,EQ,7-Apr-06,14:41:35,200604078238203.00,S,50,50,3169.9,N
XXX,EQ,7-Apr-06,14:41:36,200604078238319.00,B,3,30,3121,N
XXX,EQ,7-Apr-06,14:41:37,200604078238399.00,S,50,50,3179.9,N
XXX,EQ,7-Apr-06,14:41:38,200604071277355.00,S,1,1,3098,N
XXX,EQ,7-Apr-06,14:41:38,200604071277373.00,B,9,9,3120.05,N
XXX,EQ,7-Apr-06,14:41:40,200604071277481.00,B,1,1,3099.95,N
XXX,EQ,7-Apr-06,14:41:42,200604074676833.00,S,10,50,3149.95,N
XXX,EQ,7-Apr-06,14:41:43,200604071277373.00,B,9,9,3121.05,N
XXX,EQ,7-Apr-06,14:41:43,200604074693883.00,B,5,5,3121,N
XXX,EQ,7-Apr-06,14:41:44,200604078238828.00,B,50,50,3117,N
XXX,EQ,7-Apr-06,14:41:45,200604074694014.00,S,10,10,3115,N
XXX,EQ,7-Apr-06,14:41:46,200604071277898.00,B,10,10,3120,N
XXX,EQ,7-Apr-06,14:41:49,200604077951654.00,B,10,10,3050,N
XXX,EQ,7-Apr-06,14:41:55,200604078239544.00,S,55,500,3129,N
XXX,EQ,7-Apr-06,14:41:55,200604078239574.00,B,25,25,3130,N
XXX,EQ,7-Apr-06,14:42:06,200604071277898.00,B,10,10,3121.1,N
XXX,EQ,7-Apr-06,14:42:06,200604078240196.00,B,10,10,3121,N
XXX,EQ,7-Apr-06,14:42:11,200604074695559.00,B,5,5,3125,N
XXX,EQ,7-Apr-06,14:42:11,200604077204015.00,S,2,2,3230,N
XXX,EQ,7-Apr-06,14:42:12,200604071279406.00,B,5,5,3122,N
XXX,EQ,7-Apr-06,14:42:14,200604071279535.00,B,3,3,3115,N
XXX,EQ,7-Apr-06,14:42:22,200604074696225.00,S,10,10,3130,N
XXX,EQ,7-Apr-06,14:42:24,200604078238828.00,B,50,50,3120,N
XXX,EQ,7-Apr-06,14:42:27,200604071280256.00,S,5,5,3130,N
XXX,EQ,7-Apr-06,14:42:28,200604071280290.00,S,150,150,3128.7,N
XXX,EQ,7-Apr-06,14:42:29,200604071277898.00,B,10,10,3121.1,N
XXX,EQ,7-Apr-06,14:42:30,200604074696636.00,B,5,5,3115.2,N
XXX,EQ,7-Apr-06,14:42:30,200604078225900.00,B,100,100,3112,N
XXX,EQ,7-Apr-06,14:42:31,200604071265567.00,B,45,45,3122,N
XXX,EQ,7-Apr-06,14:42:32,200604074689313.00,S,5,52,3128.95,N
XXX,EQ,7-Apr-06,14:42:33,200604078060178.00,S,10,10,3149,N
XXX,EQ,7-Apr-06,14:42:34,200604078114063.00,B,20,20,3110,N
XXX,EQ,7-Apr-06,14:42:35,200604077203801.00,S,2,2,3220,N
XXX,EQ,7-Apr-06,14:42:36,200604071274665.00,B,5,50,3120.05,N
XXX,EQ,7-Apr-06,14:42:36,200604071280290.00,S,150,150,3128.7,N
XXX,EQ,7-Apr-06,14:42:37,200604078217150.00,S,44,44,3235.8,N
XXX,EQ,7-Apr-06,14:42:40,200604074464735.00,S,5,5,3199,N
XXX,EQ,7-Apr-06,14:42:44,200604071272884.00,S,5,5,3140,N
XXX,EQ,7-Apr-06,14:42:45,200604071281267.00,B,3,31,3125.05,N
XXX,EQ,7-Apr-06,14:42:47,200604074697601.00,B,30,30,3065,N
XXX,EQ,7-Apr-06,14:42:47,200604078242855.00,S,50,50,3189.9,N
XXX,EQ,7-Apr-06,14:42:50,200604071254591.00,S,50,50,3148.9,N
XXX,EQ,7-Apr-06,14:42:51,200604078243078.00,B,50,50,3122,N
XXX,EQ,7-Apr-06,14:43:03,200604074698473.00,S,15,15,3140,N
XXX,EQ,7-Apr-06,14:43:05,200604071281267.00,B,3,31,3130,N
XXX,EQ,7-Apr-06,14:43:06,200604071282436.00,B,20,20,3060,N
XXX,EQ,7-Apr-06,14:43:11,200604078244396.00,B,1,1,3128.95,N
XXX,EQ,7-Apr-06,14:43:17,200604071283067.00,B,10,10,3117,N
XXX,EQ,7-Apr-06,14:43:22,200604077441726.00,S,20,20,3215,N
XXX,EQ,7-Apr-06,14:43:23,200604074688733.00,S,2,2,3200,N
XXX,EQ,7-Apr-06,14:43:25,200604074687493.00,S,25,25,3148,N
XXX,EQ,7-Apr-06,14:43:29,200604078245518.00,B,20,200,3135,N
XXX,EQ,7-Apr-06,14:43:31,200604078245602.00,S,1,1,3100,N
XXX,EQ,7-Apr-06,14:43:32,200604071263323.00,S,10,10,3140,N
XXX,EQ,7-Apr-06,14:43:36,200604071284167.00,B,30,30,3129,N
XXX,EQ,7-Apr-06,14:43:36,200604078217150.00,S,44,44,3235.8,N
XXX,EQ,7-Apr-06,14:43:38,200604071284263.00,B,200,200,3130,N
XXX,EQ,7-Apr-06,14:43:39,200604071284353.00,S,15,15,3135,N
XXX,EQ,7-Apr-06,14:43:43,200604078246330.00,B,200,200,3130,N
XXX,EQ,7-Apr-06,14:43:45,200604078246330.00,B,200,200,3130,N
XXX,EQ,7-Apr-06,14:43:45,200604078246462.00,B,100,100,3129,N
XXX,EQ,7-Apr-06,14:43:47,200604074701058.00,S,10,10,3125,N
XXX,EQ,7-Apr-06,14:43:47,200604078246599.00,B,5,5,3000,N
XXX,EQ,7-Apr-06,14:43:48,200604078246657.00,S,8,80,3134.8,N
XXX,EQ,7-Apr-06,14:43:49,200604071284852.00,S,1,1,3130,N
XXX,EQ,7-Apr-06,14:43:49,200604071284857.00,B,200,200,3125.05,N
XXX,EQ,7-Apr-06,14:43:49,200604073843457.00,S,500,500,,Y
XXX,EQ,7-Apr-06,14:43:54,200604071284857.00,B,200,200,3130,N
XXX,EQ,7-Apr-06,14:43:56,200604078246462.00,B,100,100,3129,N
XXX,EQ,7-Apr-06,14:43:56,200604078247184.00,B,10,100,3122.05,N
XXX,EQ,7-Apr-06,14:44:00,200604078247499.00,S,10,10,3149,N
XXX,EQ,7-Apr-06,14:44:01,200604078247507.00,S,44,44,3144,N
XXX,EQ,7-Apr-06,14:44:02,200604071285610.00,B,1,1,3135,N
XXX,EQ,7-Apr-06,14:44:07,200604078247964.00,B,10,10,,Y
XXX,EQ,7-Apr-06,14:44:13,200604078247499.00,S,10,10,3139,N
XXX,EQ,7-Apr-06,14:44:15,200604071286402.00,S,10,10,3130,N
XXX,EQ,7-Apr-06,14:44:15,200604078248485.00,B,12,12,3000,N
XXX,EQ,7-Apr-06,14:44:16,200604074524100.00,S,5,5,3135,N
XXX,EQ,7-Apr-06,14:44:20,200604077929974.00,S,6,6,3300,N
XXX,EQ,7-Apr-06,14:44:21,200604071286776.00,S,10,95,3138,N
XXX,EQ,7-Apr-06,14:44:21,200604074182360.00,S,4,4,3140,N
XXX,EQ,7-Apr-06,14:44:24,200604078249112.00,B,1,1,3100,N
XXX,EQ,7-Apr-06,14:44:26,200604074676833.00,S,10,25,3149.95,N
XXX,EQ,7-Apr-06,14:44:28,200604071275989.00,B,10,10,3120,N
XXX,EQ,7-Apr-06,14:44:34,200604071263323.00,S,5,5,3139,N
XXX,EQ,7-Apr-06,14:44:39,200604071284857.00,B,189,189,3125.05,N
XXX,EQ,7-Apr-06,14:44:40,200604071287870.00,S,10,10,3130,N
XXX,EQ,7-Apr-06,14:44:45,200604071286776.00,S,10,95,3134,N
XXX,EQ,7-Apr-06,14:44:46,200604071261480.00,S,10,10,3139.95,N
XXX,EQ,7-Apr-06,14:44:51,200604078247184.00,B,10,100,3122.05,N
XXX,EQ,7-Apr-06,14:44:54,200604071288797.00,S,200,200,3134,N
XXX,EQ,7-Apr-06,14:44:55,200604074464735.00,S,5,5,3219,N
XXX,EQ,7-Apr-06,14:45:04,200604074670429.00,S,20,20,3130,N
XXX,EQ,7-Apr-06,14:45:09,200604071263323.00,S,10,10,3139,N
XXX,EQ,7-Apr-06,14:45:15,200604071288797.00,S,20,200,3129.9,N
XXX,EQ,7-Apr-06,14:45:16,200604071284353.00,S,15,15,3134,N
XXX,EQ,7-Apr-06,14:45:16,200604071290100.00,B,1,1,3121,N
XXX,EQ,7-Apr-06,14:45:16,200604078247507.00,S,30,30,3144,N
XXX,EQ,7-Apr-06,14:45:21,200604071290388.00,B,1,1,3115,N
XXX,EQ,7-Apr-06,14:45:23,200604078253356.00,S,14,14,3134,N
XXX,EQ,7-Apr-06,14:45:24,200604071284353.00,S,15,15,3130,N
XXX,EQ,7-Apr-06,14:45:40,200604071291346.00,B,3,3,,Y
XXX,EQ,7-Apr-06,14:45:42,200604071222062.00,B,1,1,3105,N
XXX,EQ,7-Apr-06,14:45:44,200604071286776.00,S,10,95,3129.8,N
XXX,EQ,7-Apr-06,14:45:49,200604070690569.00,S,1,1,3248,N
XXX,EQ,7-Apr-06,14:45:52,200604074695559.00,B,5,5,3125,N
XXX,EQ,7-Apr-06,14:45:54,200604071288797.00,S,20,197,3129.75,N
XXX,EQ,7-Apr-06,14:45:55,200604071259093.00,S,50,50,3135,N
XXX,EQ,7-Apr-06,14:45:56,200604071284857.00,B,189,189,3125.05,N
XXX,EQ,7-Apr-06,14:45:59,200604071292351.00,S,11,11,3129.7,N
XXX,EQ,7-Apr-06,14:46:02,200604078255950.00,S,10,100,3149.95,N
XXX,EQ,7-Apr-06,14:46:02,200604078255991.00,S,20,20,3225,N
XXX,EQ,7-Apr-06,14:46:13,200604074531351.00,S,4,4,3180,N
XXX,EQ,7-Apr-06,14:46:15,200604071286776.00,S,10,95,3129.5,N
XXX,EQ,7-Apr-06,14:46:16,200604071288797.00,S,20,197,3129.65,N
XXX,EQ,7-Apr-06,14:46:21,200604074464735.00,S,5,5,3129.5,N
XXX,EQ,7-Apr-06,14:46:21,200604077025403.00,S,25,25,3236,N
XXX,EQ,7-Apr-06,14:46:24,200604078257476.00,S,10,10,,Y
XXX,EQ,7-Apr-06,14:46:25,200604071288797.00,S,20,197,3129,N
XXX,EQ,7-Apr-06,14:46:27,200604071293831.00,S,1,1,3130,N
XXX,EQ,7-Apr-06,14:46:30,200604074249916.00,S,5,5,3165,N
XXX,EQ,7-Apr-06,14:46:35,200604071294253.00,B,10,10,3120.05,N
XXX,EQ,7-Apr-06,14:46:35,200604074464735.00,S,5,5,3128.9,N
XXX,EQ,7-Apr-06,14:46:35,200604078258270.00,S,100,100,3135,N
XXX,EQ,7-Apr-06,14:46:37,200604078075977.00,B,100,800,3130,N
XXX,EQ,7-Apr-06,14:46:40,200604074710738.00,S,4,4,3140,N
XXX,EQ,7-Apr-06,14:46:41,200604078253356.00,S,14,14,3128,N
XXX,EQ,7-Apr-06,14:46:42,200604071294637.00,B,1,1,3135,N
XXX,EQ,7-Apr-06,14:46:42,200604074710823.00,B,10,10,3011.5,N
XXX,EQ,7-Apr-06,14:46:43,200604071294700.00,S,25,25,3130,N
XXX,EQ,7-Apr-06,14:46:43,200604071294703.00,S,400,400,3129,N
XXX,EQ,7-Apr-06,14:46:43,200604074710901.00,B,5,5,3122.5,N
XXX,EQ,7-Apr-06,14:46:45,200604071294253.00,B,1,10,3120.05,N
XXX,EQ,7-Apr-06,14:46:47,200604071294936.00,S,1,1,3140,N
XXX,EQ,7-Apr-06,14:46:47,200604078259082.00,B,10,10,3050,N
XXX,EQ,7-Apr-06,14:46:49,200604074711238.00,B,10,100,3122.05,N
XXX,EQ,7-Apr-06,14:46:49,200604078246657.00,S,8,69,3130,N
XXX,EQ,7-Apr-06,14:46:49,200604078259210.00,B,10,10,,Y
XXX,EQ,7-Apr-06,14:46:51,200604078247507.00,S,30,30,3130,N
XXX,EQ,7-Apr-06,14:46:51,200604078259345.00,B,2,2,3120.55,N
XXX,EQ,7-Apr-06,14:46:52,200604078243078.00,B,50,50,3122,N
XXX,EQ,7-Apr-06,14:46:52,200604078246657.00,S,52,52,3130,N
XXX,EQ,7-Apr-06,14:46:54,200604074711546.00,S,3,30,3133.95,N
XXX,EQ,7-Apr-06,14:46:55,200604071295444.00,B,1,1,2970,N
XXX,EQ,7-Apr-06,14:47:01,200604071295843.00,S,400,400,3130,N
XXX,EQ,7-Apr-06,14:47:02,200604071295949.00,S,5,5,3129,N
XXX,EQ,7-Apr-06,14:47:02,200604074711546.00,S,3,30,3138.95,N
XXX,EQ,7-Apr-06,14:47:03,200604071295957.00,S,50,50,3120,N
XXX,EQ,7-Apr-06,14:47:04,200604071295843.00,S,400,400,3129.9,N
XXX,EQ,7-Apr-06,14:47:08,200604074712438.00,S,5,5,3129,N
XXX,EQ,7-Apr-06,14:47:09,200604074711546.00,S,3,30,3134.95,N
XXX,EQ,7-Apr-06,14:47:12,200604074712438.00,S,5,5,3129.65,N
XXX,EQ,7-Apr-06,14:47:15,200604071295843.00,S,40,400,3129,N
XXX,EQ,7-Apr-06,14:47:15,200604074712901.00,S,5,45,3134.95,N
XXX,EQ,7-Apr-06,14:47:18,200604071297018.00,S,5,5,3134,N
XXX,EQ,7-Apr-06,14:47:19,200604071297130.00,S,35,200,3128.8,N
XXX,EQ,7-Apr-06,14:47:21,200604078261538.00,S,25,25,3122.5,N
XXX,EQ,7-Apr-06,14:47:22,200604074712438.00,S,5,5,3128.9,N
XXX,EQ,7-Apr-06,14:47:23,200604071263323.00,S,10,10,3134,N
XXX,EQ,7-Apr-06,14:47:25,200604074713508.00,S,100,100,3120,N
XXX,EQ,7-Apr-06,14:47:25,200604078261807.00,S,9,9,,Y
XXX,EQ,7-Apr-06,14:47:27,200604071295843.00,S,40,400,3128,N
XXX,EQ,7-Apr-06,14:47:27,200604074713648.00,S,50,50,3128,N
XXX,EQ,7-Apr-06,14:47:27,200604078262035.00,S,300,300,3120,N
XXX,EQ,7-Apr-06,14:47:30,200604078262273.00,B,1,1,3100,N
XXX,EQ,7-Apr-06,14:47:31,200604071297928.00,S,200,200,3120,N
XXX,EQ,7-Apr-06,14:47:32,200604074714027.00,B,1,1,3129,N
XXX,EQ,7-Apr-06,14:47:33,200604071297130.00,S,35,200,3120,N
XXX,EQ,7-Apr-06,14:47:33,200604071297928.00,S,200,200,3120,N
XXX,EQ,7-Apr-06,14:47:33,200604074714084.00,S,50,50,3134.8,N
XXX,EQ,7-Apr-06,14:47:34,200604074714148.00,S,20,20,3122,N
XXX,EQ,7-Apr-06,14:47:35,200604078242855.00,S,50,50,3189.9,N
XXX,EQ,7-Apr-06,14:47:35,200604078247507.00,S,30,30,3129,N
XXX,EQ,7-Apr-06,14:47:36,200604078247499.00,S,10,10,3139,N
XXX,EQ,7-Apr-06,14:47:37,200604071297130.00,S,35,200,3120,N
XXX,EQ,7-Apr-06,14:47:37,200604078226038.00,S,50,50,3159.9,N
XXX,EQ,7-Apr-06,14:47:37,200604078238203.00,S,50,50,3169.9,N
XXX,EQ,7-Apr-06,14:47:38,200604078238399.00,S,50,50,3179.9,N
XXX,EQ,7-Apr-06,14:47:41,200604071251118.00,S,5,5,3160,N
XXX,EQ,7-Apr-06,14:47:41,200604071271768.00,S,9,9,3145,N
XXX,EQ,7-Apr-06,14:47:41,200604071298582.00,S,1,1,3120,N
XXX,EQ,7-Apr-06,14:47:43,200604078263248.00,S,10,10,3200,N
XXX,EQ,7-Apr-06,14:47:45,200604078263402.00,S,5,5,3130,N
XXX,EQ,7-Apr-06,14:47:47,200604071263323.00,S,10,10,3128,N
XXX,EQ,7-Apr-06,14:47:51,200604078263884.00,S,10,10,3150,N
XXX,EQ,7-Apr-06,14:47:53,200604071299405.00,S,10,10,3130,N
XXX,EQ,7-Apr-06,14:47:53,200604074715476.00,S,20,20,3129,N
XXX,EQ,7-Apr-06,14:47:53,200604078264033.00,S,10,10,3117,N
XXX,EQ,7-Apr-06,14:47:55,200604078264144.00,S,100,100,3115,N
XXX,EQ,7-Apr-06,14:47:56,200604078255950.00,S,10,100,3149.95,N
XXX,EQ,7-Apr-06,14:47:58,200604074715476.00,S,20,20,3120,N
XXX,EQ,7-Apr-06,14:48:00,200604074716005.00,S,10,10,3117,N
XXX,EQ,7-Apr-06,14:48:02,200604071300173.00,S,10,10,3110,N
XXX,EQ,7-Apr-06,14:48:03,200604071300233.00,S,50,50,3120,N
XXX,EQ,7-Apr-06,14:48:03,200604073843457.00,S,500,500,,Y
XXX,EQ,7-Apr-06,14:48:03,200604078245602.00,S,1,1,3100,N
XXX,EQ,7-Apr-06,14:48:03,200604078264881.00,S,4,4,3117,N
XXX,EQ,7-Apr-06,14:48:05,200604074715476.00,S,20,20,3110,N
XXX,EQ,7-Apr-06,14:48:05,200604078261538.00,S,25,25,3117,N
XXX,EQ,7-Apr-06,14:48:06,200604071300462.00,B,200,200,3115,N
XXX,EQ,7-Apr-06,14:48:08,200604074716005.00,S,10,10,3110,N
XXX,EQ,7-Apr-06,14:48:08,200604074716631.00,S,20,20,,Y
XXX,EQ,7-Apr-06,14:48:09,200604074711546.00,S,3,30,3134.95,N
XXX,EQ,7-Apr-06,14:48:10,200604071300791.00,B,200,200,3110,N
XXX,EQ,7-Apr-06,14:48:10,200604074712901.00,S,5,45,3134.95,N
XXX,EQ,7-Apr-06,14:48:12,200604071295949.00,S,5,5,3117,N
XXX,EQ,7-Apr-06,14:48:12,200604071300967.00,B,200,200,3110,N
XXX,EQ,7-Apr-06,14:48:13,200604074717031.00,S,20,20,3115,N
XXX,EQ,7-Apr-06,14:48:14,200604071301149.00,S,2,2,3115,N
XXX,EQ,7-Apr-06,14:48:14,200604078265751.00,S,50,50,3115,N
XXX,EQ,7-Apr-06,14:48:14,200604078265802.00,B,20,20,3100,N
XXX,EQ,7-Apr-06,14:48:15,200604078265862.00,B,2,2,3122,N
XXX,EQ,7-Apr-06,14:48:16,200604078265968.00,S,50,50,3115,N
XXX,EQ,7-Apr-06,14:48:17,200604071295949.00,S,5,5,3115,N
XXX,EQ,7-Apr-06,14:48:17,200604074717461.00,S,10,10,3130,N
XXX,EQ,7-Apr-06,14:48:18,200604071301481.00,S,24,24,3115,N
XXX,EQ,7-Apr-06,14:48:18,200604074717506.00,S,1,1,3129,N
XXX,EQ,7-Apr-06,14:48:18,200604078266158.00,S,50,50,3115,N
XXX,EQ,7-Apr-06,14:48:19,200604078162427.00,B,50,500,3110,N
XXX,EQ,7-Apr-06,14:48:19,200604078266167.00,S,50,50,3115,N
XXX,EQ,7-Apr-06,14:48:20,200604071295843.00,S,40,400,3128,N
XXX,EQ,7-Apr-06,14:48:21,200604071300233.00,S,50,50,3120,N
XXX,EQ,7-Apr-06,14:48:21,200604074717709.00,S,25,25,3205,N
XXX,EQ,7-Apr-06,14:48:21,200604074717783.00,B,2,2,3110,N
XXX,EQ,7-Apr-06,14:48:22,200604071300967.00,B,200,200,3110.1,N
